index,nerdiness
256,0.4797311
257,0.049113717
258,1.148053
259,0.78969157
260,0.7783387
261,0.35501838
262,0.5432512
263,0.924381
264,0.22911999
265,0.7660635
266,0.7642377
267,0.7180017
268,0.60343754
269,0.35894987
270,0.51255304
271,-0.012562701
272,0.23698643
273,0.4899294
274,0.71417487
275,0.16137825
276,0.15722017
277,0.5610872
278,0.27234963
279,0.7525774
280,0.74610263
281,0.22678076
282,0.78012365
283,1.1590742
284,0.34161583
285,0.6263088
286,0.09105123
287,0.87740666
288,0.7526941
289,0.9512217
290,0.85916233
291,0.52895576
292,0.85485774
293,0.4516611
294,0.82922506
295,0.52644587
296,0.8168127
297,0.5171236
298,0.8117489
299,0.4099068
300,0.34285146
301,0.5887614
302,0.058137193
303,0.16300869
304,0.9819226
305,1.0191236
306,0.769122
307,0.52619445
308,0.713289
309,0.5290091
310,0.8011461
311,0.42610866
312,0.30326483
313,0.16272356
314,0.7770698
315,0.5756037
316,0.23018894
317,0.09624515
318,0.59144473
319,0.69613534
320,0.6171625
321,0.83343935
322,0.90269554
323,0.56630397
324,0.4896436
325,-0.1692584
326,0.75372213
327,0.463348
328,0.9188896
329,0.90460664
330,0.7770698
331,1.0086719
332,0.96042037
333,0.652355
334,0.22017685
335,0.55175775
336,0.35113448
337,0.71320105
338,0.32000828
339,0.7976478
340,0.59012824
341,0.43224066
342,0.86565703
343,0.4579005
344,1.0095838
345,0.99979967
346,0.3217608
347,0.8236065
348,0.48720318
349,0.43593696
350,0.6664276
351,0.7378959
352,1.0462067
353,0.9351208
354,0.95844734
355,0.30433515
356,0.7265212
357,1.0304635
358,0.43032447
359,0.32971585
360,0.52000993
361,0.34734464
362,0.26815572
363,-0.059318427
364,0.9536092
365,0.6545511
366,0.47052535
367,0.500308
368,0.8231878
369,0.32237047
370,0.97531
371,0.80459243
372,0.92035884
373,0.80086863
374,0.47980025
375,0.73290104
376,0.22396904
377,0.6707799
378,0.7619212
379,0.22696267
380,0.10808437
381,0.8116573
382,0.8245205
383,0.96068484
384,0.8656063
385,0.77058625
386,0.70634854
387,1.0505818
388,0.93754935
389,0.7944809
390,1.0804433
391,0.64296395
392,0.43710616
393,-0.15335476
394,0.75479424
395,0.067902565
396,0.5899661
397,0.8541807
398,0.43064967
399,1.0366373
400,0.6637475
401,0.15671696
402,0.6653584
403,0.26606253
404,0.8950663
405,0.25816873
406,0.8367677
407,0.8015805
408,0.6985682
409,0.4743896
410,0.86774
411,1.2279752
412,-0.04676748
413,0.53854847
414,0.44636148
415,-0.044051077
416,0.89721376
417,0.17459649
418,0.21514106
419,0.04594063
420,0.5866242
421,0.7619612
422,0.9757118
423,0.039046347
424,0.6782586
425,0.71909064
426,0.11531227
427,0.9673629
428,0.49268442
429,0.74059397
430,0.72860175
431,0.95470613
432,0.7162033
433,0.06385167
434,0.8207134
435,0.99183524
436,0.82551503
437,0.710904
438,0.40887117
439,0.5389513
440,0.0054810536
441,0.83722407
442,1.0496716
443,0.21640806
444,0.6294705
445,1.0457265
446,0.21290119
447,0.22521284
448,0.90061355
449,-0.026098419
450,1.210611
451,0.6850922
452,-0.2544695
453,0.3377409
454,0.6583866
455,0.76969033
456,0.6114393
457,0.16218023
458,0.34727082
459,0.891363
460,0.8003841
461,0.11156551
462,0.68729985
463,0.7123655
464,0.41847613
465,0.7841887
466,0.24869598
467,0.58534056
468,0.4430873
469,0.86488724
470,0.68018055
471,0.8490363
472,0.5500071
473,0.6224851
474,0.38733208
475,0.6530718
476,0.78596824
477,0.7183924
478,0.7195496
479,0.5967945
480,0.37130335
481,0.4274554
482,0.82223576
483,0.9291478
484,0.018506546
485,0.26502043
486,0.7050916
487,0.5967306
488,0.5501285
489,0.7271906
490,1.1280967
491,0.844152
492,1.1071835
493,0.99440247
494,0.6220362
495,0.8764014
496,0.93600553
497,0.56806767
498,0.82777345
499,0.036332875
500,0.8937839
501,0.6266784
502,0.5383365
503,1.0746424
504,0.5457224
505,0.76068884
506,0.7611883
507,0.29487768
508,1.0051162
509,0.16969047
510,0.62642676
511,0.5208672
512,0.05979071
513,0.7747991
514,0.70360076
515,0.90841836
516,0.6663037
517,0.25051492
518,0.8316222
519,0.6756654
520,0.6406185
521,0.013519996
522,0.76522183
523,0.8876089
524,0.48984388
525,0.533736
526,0.7450438
527,0.6409078
528,1.0819544
529,0.41559523
530,-0.033643078
531,0.2598335
532,0.7806388
533,0.250831
534,0.65410185
535,0.5307424
536,0.68985784
537,0.4292271
538,0.95391643
539,0.82099533
540,0.89721924
541,0.63331616
542,0.9782196
543,0.58912444
544,0.14752236
545,0.9724722
546,1.0380498
547,0.8370747
548,0.037981864
549,0.87815446
550,0.7513796
551,-0.019423816
552,0.4533595
553,0.3091374
554,0.9342255
555,0.90177256
556,0.8736439
557,0.4464164
558,0.60299623
559,0.81379205
560,0.5319767
561,0.8644777
562,0.9265932
563,0.03392228
564,0.29264578
565,0.2609791
566,0.34864044
567,0.47704715
568,0.7072385
569,0.99058574
570,0.019472804
571,0.33278105
572,0.8690583
573,0.32601008
574,0.20597811
575,1.0810132
576,0.14753406
577,0.57214236
578,0.029973818
579,0.8843274
580,0.83466744
581,0.6354981
582,0.18130022
583,0.8743289
584,0.37697393
585,1.0935832
586,0.754444
587,0.51690614
588,0.06670329
589,0.22809798
590,1.0354983
591,1.0087332
592,0.9523672
593,0.5954554
594,0.94081193
595,0.75646555
596,0.85808337
597,-0.0029961166
598,0.62725693
599,0.3501224
600,0.7205108
601,0.7497772
602,0.5179041
603,0.48242095
604,0.23052078
605,0.19763184
606,0.78134125
607,0.9373587
608,0.86285865
609,0.746504
610,0.29188067
611,0.51750934
612,0.74825287
613,0.72485024
614,0.7587688
615,0.25504693
616,0.9758445
617,0.45978746
618,0.019509716
619,0.21186604
620,0.9319872
621,0.9898055
622,0.39669567
623,1.0306975
624,0.5172351
625,0.18635195
626,0.04632257
627,0.34570006
628,-0.1929825
629,0.033816665
630,0.7055422
631,0.41682184
632,0.12135678
633,0.7074245
634,0.2148258
635,0.8204842
636,0.7456808
637,0.85121846
638,0.019163216
639,0.906558
640,1.0568905
641,0.857812
642,0.68328977
643,0.41570717
644,0.047775727
645,0.9264173
646,0.63669
647,0.81133246
648,0.7920053
649,1.0004814
650,0.88914025
651,0.120225884
652,0.7053178
653,0.6484727
654,0.11997044
655,0.66489035
656,0.84288216
657,0.1269249
658,0.487151
659,0.77130246
660,0.7783302
661,0.6972216
662,0.80779976
663,0.23652832
664,0.94488686
665,0.93974936
666,0.7853325
667,0.9029403
668,0.61019933
669,0.120219916
670,0.835551
671,0.34855914
672,0.25212914
673,0.10622584
674,0.7075104
675,0.067902565
676,0.6045566
677,0.70445347
678,0.73296237
679,0.73774093
680,1.08603
681,0.6390083
682,0.99261767
683,0.10042492
684,0.34903342
685,0.83094335
686,0.7483862
687,0.9870639
688,0.48223323
689,0.44987345
690,0.8330015
691,0.6326475
692,1.0639038
693,0.2637688
694,0.71243644
695,0.47264412
696,-0.029641196
697,0.22140394
698,0.8765992
699,0.5613109
700,0.62261534
701,0.607681
702,0.9642192
703,0.57507825
704,0.2910878
705,0.07926935
706,0.90359426
707,0.76453143
708,0.87222946
709,0.5183339
710,0.62404144
711,0.47456825
712,-0.06407856
713,0.47264412
714,0.9393197
715,0.7543869
716,0.051268257
717,0.7716426
718,1.0315045
719,0.7605442
720,0.57712644
721,0.48610413
722,0.7503779
723,0.9047274
724,0.44061536
725,0.1502994
726,0.82782876
727,1.0385213
728,0.8036487
729,0.068493456
730,-0.031944577
731,-0.12433886
732,0.8655544
733,1.013102
734,0.033887293
735,1.0169606
736,0.26182902
737,0.059565473
738,0.84476143
739,0.031355355
740,0.00644146
741,0.6872218
742,0.39352906
743,1.0177486
744,0.23540707
745,-0.09886966
746,0.7889766
747,0.11654144
748,0.41553244
749,-0.0012558297
750,0.3220189
751,0.7370749
752,0.14762509
753,0.4388387
754,0.52434707
755,0.1898466
756,0.8252575
757,0.9211606
758,0.815941
759,0.1745737
760,0.74672115
761,0.05590518
762,0.88006717
763,0.85822743
764,0.18140678
765,0.97472334
766,0.92766094
767,0.92533135
768,0.22957037
769,0.36838466
770,0.07584353
771,0.86393374
772,0.53716904
773,0.07227269
774,0.7729877
775,0.11475025
776,1.0942498
777,0.35632104
778,0.02076887
779,0.409443
780,0.9440516
781,0.16435258
782,0.9173346
783,0.23572421
784,0.94119936
785,0.13953194
786,0.44327596
787,0.5145239
788,0.59469646
789,0.4035605
790,0.8569353
791,0.29858553
792,0.6295311
793,0.4807575
794,1.0075479
795,-0.027843239
796,0.70365185
797,0.86985725
798,0.6120742
799,1.0927753
800,0.10182784
801,0.7733774
802,0.74274486
803,0.71952033
804,0.016789002
805,0.60377944
806,0.66267675
807,0.038373422
808,0.15927677
809,0.384872
810,0.11284217
811,0.06991901
812,0.6397567
813,0.72348094
814,0.84502906
815,0.8547066
816,0.55815184
817,0.41991234
818,0.25625417
819,0.5017014
820,0.48260507
821,0.61312145
822,0.5594451
823,0.56913924
824,0.29888022
825,1.2566603
826,1.0487303
827,0.10203503
828,0.71297514
829,0.83591044
830,0.9870736
831,0.82006764
832,0.7483344
833,0.92692083
834,-0.26901934
835,0.24495181
836,0.2639539
837,0.57105625
838,0.58388376
839,0.10643485
840,0.994209
841,0.4392893
842,0.6616424
843,0.43872353
844,0.8497437
845,0.46813405
846,0.97977954
847,0.93152577
848,0.23143104
849,0.25144482
850,1.0663857
851,0.5216446
852,0.6111373
853,0.81643236
854,0.3968341
855,0.7854755
856,0.38124123
857,0.23315184
858,0.93059546
859,0.862401
860,0.51389295
861,0.58162236
862,0.18706466
863,0.26234275
864,0.03557219
865,0.6193376
866,1.0076574
867,0.16787127
868,0.6801024
869,0.62094396
870,0.6229313
871,0.5124571
872,1.0348483
873,0.77265954
874,0.85609347
875,0.5911314
876,0.9448343
877,0.743833
878,0.9709298
879,0.9142453
880,-0.009563809
881,0.8260034
882,0.8493715
883,0.26550302
884,0.9249579
885,0.8223974
886,0.956781
887,0.6913481
888,0.50384
889,0.778763
890,1.1345378
891,0.1687192
892,0.19500747
893,0.72653896
894,0.03638314
895,0.36048347
896,0.8157418
897,0.42709836
898,0.21064599
899,1.1456525
900,0.8932365
901,0.22627996
902,0.42705286
903,0.26631784
904,0.6121331
905,0.23652832
906,0.5705863
907,0.70056194
908,0.103446
909,0.044829056
910,0.78283244
911,0.7725752
912,0.87340254
913,0.9094214
914,0.9080067
915,0.7412395
916,0.7459344
917,0.72925395
918,0.9403565
919,0.1068961
920,0.30711022
921,0.0052117733
922,0.7582468
923,0.153729
924,0.7164905
925,0.47297612
926,0.24357547
927,0.94808215
928,0.24388939
929,1.2157532
930,0.011277939
931,1.0486763
932,1.0871272
933,0.89216816
934,-0.09534664
935,1.0349424
936,0.24429049
937,0.52853197
938,-0.009052198
939,0.38119403
940,0.088215835
941,0.15749191
942,0.36740598
943,0.2546794
944,0.07896901
945,0.7613096
946,0.731007
947,0.19709328
948,0.12273451
949,0.8461944
950,0.9663512
951,0.82242954
952,0.020018503
953,0.5387181
954,0.83878225
955,0.007974954
956,0.554298
957,0.71333766
958,0.45536128
959,0.9230707
960,0.42234483
961,0.65290856
962,0.702658
963,0.43597522
964,0.31234604
965,1.0522069
966,0.3640248
967,0.49535248
968,0.76571643
969,0.44192886
970,0.098550625
971,0.22909933
972,-0.16944793
973,0.8854378
974,0.68537116
975,0.87406355
976,0.02148651
977,0.9094266
978,0.9416541
979,0.19563775
980,0.9893272
981,0.18184647
982,0.2493096
983,1.0767118
984,-0.014985334
985,0.31037998
986,0.107027024
987,0.8646699
988,0.5082869
989,0.6883809
990,0.41526872
991,0.9424183
992,0.23610365
993,-0.031124232
994,0.27676973
995,0.6384737
996,-0.008619865
997,0.0258967
998,0.3287844
999,0.6710044
1000,0.8895677
1001,0.41029826
1002,0.02471114
1003,0.20545758
1004,0.9004679
1005,0.7626565
1006,0.19536842
1007,0.78924733
1008,0.026853386
1009,0.5995135
1010,1.01438
1011,0.6244697
1012,0.3141541
1013,0.64399064
1014,0.21519713
1015,0.611964
1016,0.7081718
1017,0.72589326
1018,0.8337186
1019,0.70661306
1020,0.41033748
1021,0.4924979
1022,0.012517428
1023,0.523235
1024,0.22990416
1025,0.9083374
1026,1.2095212
1027,0.80418473
1028,0.179905
1029,0.8444416
1030,0.36041385
1031,0.52802527
1032,0.7674365
1033,0.8991062
1034,0.1553794
1035,0.6238295
1036,0.6454184
1037,0.429005
1038,0.7167783
1039,-0.40420723
1040,0.7827113
1041,0.8057249
1042,0.3863902
1043,0.44099185
1044,0.34895247
1045,0.97667664
1046,0.9327537
1047,0.7835115
1048,0.8447531
1049,0.88539904
1050,0.2350601
1051,0.94115484
1052,0.80738384
1053,0.91117126
1054,0.64058435
1055,0.20695503
1056,0.9311921
1057,1.0895424
1058,0.20843476
1059,0.0057985876
1060,0.7783342
1061,1.0879904
1062,0.92543894
1063,0.7667861
1064,0.69611317
1065,0.2773726
1066,0.48628187
1067,0.6712201
1068,0.74510956
1069,0.4224162
1070,0.8667507
1071,0.9702426
1072,0.5954348
1073,0.84580237
1074,0.026927663
1075,0.947414
1076,0.43892464
1077,0.8154014
1078,-0.05133802
1079,1.1023036
1080,0.84213436
1081,0.54152524
1082,0.30381078
1083,0.70864344
1084,0.83933437
1085,0.5168692
1086,0.8419801
1087,0.5491257
1088,1.0485282
1089,0.9963388
1090,0.35504067
1091,1.1426966
1092,0.50117064
1093,0.9740816
1094,-0.013081071
1095,0.4819547
1096,0.99801785
1097,0.5518292
1098,0.9335985
1099,0.53180146
1100,0.078820124
1101,0.5197649
1102,0.055306662
1103,0.08443629
1104,1.1727444
1105,0.19676661
1106,0.9183013
1107,0.9951244
1108,0.2315072
1109,0.7510173
1110,1.0316122
1111,1.0567572
1112,0.78326416
1113,0.72789365
1114,0.56561595
1115,0.99384636
1116,0.049238063
1117,0.9841855
1118,0.38348523
1119,0.792754
1120,0.6095637
1121,0.8569908
1122,0.5393185
1123,0.59588575
1124,0.45368406
1125,-0.033716
1126,0.1475155
1127,0.7578295
1128,0.47994852
1129,0.07134013
1130,0.71897686
1131,0.3746388
1132,0.9112583
1133,0.54384
1134,0.7148934
1135,0.7968292
1136,0.6534455
1137,0.5199976
1138,0.7922539
1139,0.6952149
1140,0.267053
1141,0.3000826
1142,0.39065877
1143,-0.20465143
1144,-0.1062871
1145,0.17633502
1146,1.1293937
1147,0.7216436
1148,0.80369073
1149,0.14794567
1150,0.50199646
1151,0.7863018
1152,0.8653444
1153,0.5183291
1154,0.45415682
1155,0.79769784
1156,0.9225925
1157,0.5616609
1158,-0.08457505
1159,0.32561815
1160,0.32844788
1161,0.026093902
1162,0.20841457
1163,0.36221293
1164,0.4472125
1165,0.9520229
1166,0.4887607
1167,0.56733614
1168,0.49529773
1169,0.7079781
1170,0.57682997
1171,0.64448637
1172,0.6864397
1173,-0.0091767665
1174,0.46188197
1175,-0.28558478
1176,0.6697204
1177,0.6664198
1178,0.43853444
1179,0.036057055
1180,0.6033662
1181,0.602739
1182,0.6294111
1183,0.800691
1184,0.5079759
1185,0.6059596
1186,0.99445426
1187,0.8421353
1188,0.5284681
1189,0.6664198
1190,0.49153498
1191,0.29774874
1192,0.47468632
1193,0.071018964
1194,0.68803203
1195,-0.20793153
1196,0.4261777
1197,0.9770265
1198,-0.026098419
1199,0.68439066
1200,0.94547236
1201,0.13323775
1202,0.4562366
1203,0.6623613
1204,0.22269303
1205,0.9212055
1206,0.5572597
1207,0.23109752
1208,0.7578427
1209,0.46786258
1210,1.0200771
1211,0.45349807
1212,0.41655988
1213,0.8033397
1214,0.23788603
1215,0.72861964
1216,0.47137296
1217,0.22923328
1218,0.48079854
1219,1.093007
1220,0.4494181
1221,0.8703848
1222,0.51814485
1223,0.25589758
1224,0.38349932
1225,-0.06617611
1226,0.7247733
1227,1.0302025
1228,0.5580007
1229,0.018335093
1230,0.3846204
1231,0.4500814
1232,0.65420824
1233,0.94923854
1234,0.019871885
1235,0.9174535
1236,0.6294705
1237,0.1773063
1238,0.70527095
1239,0.7548321
1240,0.7216436
1241,0.95543987
1242,0.34160036
1243,1.2121286
1244,0.7653712
1245,-0.034327857
1246,0.8843274
1247,0.8249315
1248,0.5457224
1249,0.46477756
1250,0.9303267
1251,0.27234963
1252,0.0058821137
1253,0.70406735
1254,1.172211
1255,-0.0091767665
1256,0.66593784
1257,0.67166376
1258,0.60938
1259,0.80643946
1260,0.9135931
1261,0.66026896
1262,0.006173096
1263,1.0419674
1264,-0.029976614
1265,0.76562583
1266,0.7422908
1267,-0.11885564
1268,0.58019567
1269,0.17450677
1270,0.3670609
1271,0.78784084
1272,0.73069656
1273,0.25126806
1274,0.16555077
1275,0.23264539
1276,1.1069037
1277,0.92922246
1278,0.7824151
1279,0.8374749
1280,1.0812632
1281,0.64470196
1282,-0.017951414
1283,0.36132053
1284,1.0804433
1285,0.82610214
1286,0.62128854
1287,0.9589255
1288,0.48027107
1289,0.17738548
1290,0.71980965
1291,0.8339
1292,0.71626294
1293,0.9780993
1294,0.161673
1295,0.2392459
1296,0.80374455
1297,0.70357203
1298,0.4349412
1299,0.41767535
1300,-0.13674456
1301,0.18593197
1302,0.3219261
1303,0.87619025
1304,0.9348224
1305,0.82691884
1306,0.043894406
1307,1.0467478
1308,0.15535489
1309,0.9664109
1310,0.31394494
1311,0.42728227
1312,1.0035173
1313,0.9354027
1314,0.6590024
1315,0.5574276
1316,0.62710786
1317,0.3436278
1318,-0.03339088
1319,0.08085398
1320,0.51285714
1321,0.5906346
1322,0.7492685
1323,0.2336952
1324,-0.16194926
1325,0.40210763
1326,0.96909314
1327,0.20792244
1328,0.9343634
1329,0.38624346
1330,0.13467199
1331,0.1796038
1332,0.56120455
1333,0.70978326
1334,0.1789005
1335,0.4231819
1336,0.64010113
1337,0.81379205
1338,-0.028679548
1339,-0.08871607
1340,0.29803777
1341,0.29180193
1342,0.6531483
1343,0.7805712
1344,0.14766274
1345,0.27996647
1346,0.08517288
1347,0.68501586
1348,0.5199976
1349,0.84477466
1350,1.0222418
1351,0.8329354
1352,0.8356935
1353,0.3774254
1354,0.5680824
1355,0.18624236
1356,0.47272134
1357,0.7058238
1358,0.4073605
1359,0.6598768
1360,0.5542638
1361,0.13277285
1362,0.9694739
1363,0.4971976
1364,0.2179831
1365,0.6287035
1366,0.686784
1367,0.75320095
1368,0.69380134
1369,0.096654154
1370,0.8802389
1371,0.6824183
1372,0.82750726
1373,0.10230865
1374,0.38255173
1375,-0.04381211
1376,0.43099114
1377,0.4292181
1378,1.1960832
1379,0.6853582
1380,0.1731913
1381,0.7400903
1382,0.8280879
1383,0.7068055
1384,0.9042443
1385,0.16628882
1386,0.73393756
1387,0.27218685
1388,0.77452236
1389,0.7844251
1390,0.73187536
1391,0.941837
1392,0.9181842
1393,0.40554377
1394,-0.0032661746
1395,0.56872493
1396,0.5220596
1397,0.30063578
1398,0.01818016
1399,0.8745619
1400,0.8250064
1401,0.7293833
1402,0.65701073
1403,0.61442983
1404,0.17535537
1405,0.091389775
1406,0.7301414
1407,0.9857973
1408,0.85148704
1409,0.08957815
1410,0.47289726
1411,0.26522332
1412,-0.046767306
1413,0.363071
1414,0.1395736
1415,1.1337901
1416,1.0644528
1417,-0.13483429
1418,0.26033357
1419,0.5962888
1420,0.32526505
1421,0.16076258
1422,0.6366447
1423,0.9088794
1424,0.6240827
1425,0.088129275
1426,0.5586727
1427,0.5211745
1428,-0.106406786
1429,0.08862992
1430,0.4163337
1431,0.7460468
1432,-0.07075669
1433,0.49203408
1434,0.009469557
1435,0.6665871
1436,0.47581112
1437,0.34738675
1438,0.13041623
1439,0.54008996
1440,0.54205585
1441,0.30603123
1442,0.8257273
1443,0.8533017
1444,0.25023785
1445,0.8354852
1446,0.15671696
1447,0.18301117
1448,0.32792267
1449,0.06321501
1450,0.67371356
1451,0.7950279
1452,0.20353961
1453,0.18212149
1454,0.87880826
1455,0.5010233
1456,0.004838699
1457,-0.0017503209
1458,0.9298914
1459,0.7719437
1460,0.66770613
1461,0.9565089
1462,1.1950479
1463,0.9215551
1464,0.8868309
1465,0.47192773
1466,0.017829677
1467,0.8135615
1468,0.9315382
1469,0.15626271
1470,0.6205494
1471,0.5894018
1472,0.62654656
1473,-0.08799532
1474,0.9166403
1475,0.11488397
1476,0.63274133
1477,0.077277586
1478,-0.056721523
1479,0.5819299
1480,0.1308107
1481,0.7550883
1482,0.9236825
1483,1.1390221
1484,0.50651
1485,0.4655787
1486,0.17898944
1487,0.4201852
1488,0.89695793
1489,0.23459199
1490,1.0412829
1491,0.701039
1492,0.7843433
1493,0.24149707
1494,0.23231943
1495,0.6368032
1496,0.93732864
1497,1.0140147
1498,0.96500945
1499,-0.07433172
1500,0.7989703
1501,0.39561448
1502,1.3348348
1503,0.6463047
1504,0.9494301
1505,1.032234
1506,0.56305933
1507,-0.08373175
1508,0.43484443
1509,0.2360834
1510,0.59478676
1511,0.58515567
1512,0.62362814
1513,0.55056524
1514,0.965249
1515,0.3769813
1516,1.0033547
1517,0.31274703
1518,0.5539482
1519,0.45542207
1520,0.8722678
1521,0.990415
1522,0.89660263
1523,0.08495043
1524,1.0645299
1525,1.0878481
1526,0.081864454
1527,0.23718287
1528,0.32367384
1529,0.80979514
1530,0.6075206
1531,0.2093271
1532,0.9940421
1533,1.0159396
1534,0.99438226
1535,0.13394877
1536,0.61320555
1537,0.9389937
1538,0.83494794
1539,1.0079188
1540,0.9264605
1541,1.0502815
1542,0.2890863
1543,0.08832614
1544,-0.11692649
1545,0.6219472
1546,0.74932647
1547,0.02056637
1548,0.47438645
1549,0.35813138
1550,0.72804886
1551,0.42356694
1552,0.89744055
1553,0.8266259
1554,0.016544394
1555,0.61615264
1556,1.0164458
1557,0.3656969
1558,0.98451585
1559,0.91029716
1560,0.6533927
1561,0.99382544
1562,0.2520613
1563,0.6977231
1564,0.6740615
1565,0.45836052
1566,0.62454325
1567,0.94241804
1568,0.80478543
1569,-0.006626123
1570,1.0153146
1571,0.53875184
1572,0.5596762
1573,0.22193664
1574,0.38546687
1575,0.2582996
1576,0.76522183
1577,0.9562691
1578,0.9434418
1579,0.8307696
1580,0.7191676
1581,0.20466211
1582,0.754411
1583,0.95142883
1584,0.96825486
1585,-0.085548304
1586,0.9088794
1587,0.54341525
1588,0.13943501
1589,0.14294554
1590,0.12892789
1591,0.17270935
1592,0.8107085
1593,0.5202046
1594,0.3080108
1595,0.8011935
1596,0.9622835
1597,0.3996424
1598,0.10389826
1599,0.6629246
1600,0.6765427
1601,0.5627615
1602,0.034712117
1603,0.5728486
1604,0.3116821
1605,0.09617488
1606,0.45767725
1607,0.7245047
1608,0.9317454
1609,0.7443245
1610,0.189449
1611,0.23501354
1612,1.0007457
1613,0.69912404
1614,0.055822372
1615,0.7191676
1616,0.8681319
1617,0.8870344
1618,0.32919115
1619,1.09608
1620,-0.003159605
1621,0.62893635
1622,0.79089624
1623,0.30636773
1624,1.0135678
1625,1.1881541
1626,0.45362365
1627,0.5025123
1628,1.1158073
1629,0.41463253
1630,0.92094153
1631,0.2790653
1632,0.80667764
1633,0.89755255
1634,0.28379586
1635,0.41065148
1636,0.9062088
1637,0.80688643
1638,0.8169538
1639,0.775363
1640,0.871653
1641,0.52758545
1642,0.367559
1643,0.049524657
1644,0.74258333
1645,0.9061753
1646,0.063266315
1647,0.26471174
1648,0.7826885
1649,0.7428508
1650,0.64983743
1651,0.9848415
1652,0.9178252
1653,0.7870692
1654,0.5787984
1655,1.0264252
1656,0.47139496
1657,0.48439038
1658,0.6887659
1659,0.28312266
1660,0.48434645
1661,0.6386844
1662,0.8361431
1663,-0.030537285
