index,nerdiness
514,0.54832345
515,0.79005563
516,0.5724384
517,0.31208423
518,0.7905271
519,0.5938438
520,0.604457
521,0.00561507
522,0.8951848
523,0.5486219
524,0.6180919
525,0.4705625
526,0.763728
527,0.49930915
528,0.86346585
529,0.18962733
530,0.14756362
531,0.13059418
532,0.70708734
533,0.3973803
534,0.8106661
535,0.6230698
536,0.5190349
537,0.64063054
538,0.70799077
539,0.36076367
540,0.93842685
541,0.6056888
542,0.86756486
543,0.62460285
544,0.7292718
545,0.78717524
546,0.84705126
547,0.81634057
548,0.3423935
549,0.97104704
550,0.7605747
551,0.2324619
552,0.6345112
553,0.35589296
554,0.6645484
555,0.6233276
556,0.6021224
557,0.31388232
558,0.6104813
559,0.6526068
560,0.6934722
561,0.7924273
562,0.8242406
563,0.11474448
564,0.46698785
565,0.30122006
566,0.4778847
567,0.48512447
568,0.62041354
569,0.5734269
570,0.5978751
571,0.426177
572,0.9697848
573,0.23885341
574,0.3050843
575,0.8723305
576,0.36413255
577,0.62023205
578,0.30880773
579,0.75836253
580,0.3545342
581,0.63814425
582,0.37618786
583,0.87308764
584,0.28580415
585,0.89327294
586,0.6230855
587,0.5215927
588,0.27816528
589,0.12950657
590,0.91051555
591,0.89066887
592,0.5301529
593,0.60085684
594,0.7004473
595,0.8118533
596,0.635296
597,0.21035847
598,0.665084
599,0.59721214
600,0.5539412
601,0.6697993
602,0.5712447
603,0.5797771
604,0.7453054
605,0.2634922
606,0.8741199
607,0.8795531
608,0.88902664
609,0.8327577
610,0.5404287
611,0.53827083
612,0.76188654
613,0.5440297
614,0.5419789
615,0.40212774
616,0.9015151
617,0.50166434
618,0.28014967
619,0.21012649
620,0.7039006
621,0.9307122
622,0.61148083
623,0.84402204
624,0.5265681
625,0.4923706
626,0.09826893
627,0.5530641
628,-0.063035004
629,-0.020833226
630,0.5893141
631,0.10780803
632,0.2615634
633,0.65664166
634,0.21559045
635,0.76611865
636,0.7103045
637,0.8244304
638,0.1214816
639,0.92307115
640,0.9012605
641,0.80470926
642,0.76682943
643,0.5968068
644,0.19280249
645,0.99449325
646,0.5663908
647,0.6174581
648,0.9140571
649,0.7343916
650,0.8120276
651,0.28160995
652,0.8558972
653,0.62721497
654,0.028223595
655,0.70525026
656,0.94302493
657,0.35909548
658,0.721914
659,0.7487983
660,0.68104804
661,0.42957914
662,0.6777944
663,0.2554079
664,0.6760378
665,0.48007277
666,0.8029716
667,0.5778902
668,0.80314827
669,0.5473863
670,0.6090183
671,0.6551692
672,0.32307804
673,0.060510904
674,0.765985
675,0.34796736
676,0.7043812
677,0.4240034
678,0.60827523
679,0.65766394
680,0.9557616
681,0.36146712
682,0.59770215
683,0.3145813
684,0.5999254
685,0.75816387
686,0.6483245
687,0.6863005
688,0.4344848
689,0.25223425
690,0.6743663
691,0.45419198
692,0.83801097
693,0.33339927
694,0.5397849
695,0.36903745
696,0.12324526
697,0.29118675
698,0.7791426
699,0.60526997
700,0.8569163
701,0.54435104
702,0.95366406
703,0.6020626
704,0.28465194
705,0.117379874
706,0.5731071
707,0.7277998
708,1.0066788
709,0.5733038
710,0.52879685
711,0.5259298
712,0.25693646
713,0.36903745
714,0.27220184
715,0.36721286
716,0.45840245
717,0.51465786
718,0.76731575
719,0.6654514
720,0.54745007
721,0.62159735
722,0.74325913
723,0.784819
724,0.36370105
725,0.27219367
726,0.799792
727,0.9825164
728,0.8230754
729,0.28269348
730,0.011319662
731,-0.012011566
732,0.9533575
733,0.7730799
734,0.09448343
735,0.844091
736,0.22375242
737,0.012043717
738,0.90354466
739,-0.1057123
740,-0.011681036
741,0.5656084
742,0.3008003
743,0.85222745
744,0.11435674
745,-0.0123094935
746,0.54878145
747,0.2714517
748,0.57983685
749,0.43010727
750,0.44426215
751,0.73668766
752,0.22950493
753,0.54660153
754,0.2174882
755,0.2591032
756,0.69449604
757,0.74807805
758,0.7891955
759,0.31452885
760,0.7037467
761,0.12184935
762,0.8700119
763,0.81547064
764,0.30036658
765,0.88752985
766,0.8481322
767,0.35908875
768,0.54652375
769,0.3034344
770,0.20967484
771,0.8785055
772,0.40869072
773,0.013441826
774,0.82217884
775,0.44382754
776,0.9937328
777,0.42921185
778,0.32106197
779,0.4174085
780,0.9826436
781,0.353798
782,0.86237425
783,0.20298445
784,0.79721785
785,0.47217909
786,0.38278353
787,0.7288188
788,0.7594214
789,0.062748745
790,0.6100299
791,0.4990465
792,0.65278995
793,0.7239376
794,0.8989408
795,0.013156138
796,0.42099226
797,0.6774499
798,0.31409562
799,0.9174696
800,0.46176603
801,0.6728767
802,0.74592054
803,0.65968686
804,0.24756522
805,0.3874137
806,0.5379314
807,0.27748066
808,0.40947637
809,0.39128837
810,0.5674237
811,0.22929409
812,0.44719374
813,0.70833504
814,0.7862459
815,0.8180675
816,0.6723029
817,0.29627544
818,0.29329523
819,0.6729217
820,0.23138139
821,0.6189679
822,0.45003343
823,0.32001594
824,0.30115953
825,1.011983
826,0.9013794
827,0.30881625
828,0.39604366
829,0.50825083
830,0.9491239
831,0.6776375
832,0.654148
833,0.876684
834,-0.12391148
835,0.3814931
836,0.5513693
837,0.6991443
838,0.6801852
839,0.7070749
840,0.7864954
841,0.5244286
842,0.45473903
843,0.59560555
844,0.5653634
845,0.3348816
846,0.575569
847,0.69899106
848,0.32961893
849,0.2347242
850,0.84412503
851,0.42766115
852,0.49624324
853,0.68954355
854,0.5050092
855,0.7048144
856,0.5580264
857,0.30364224
858,0.7054636
859,0.7855308
860,0.5504508
861,0.6237562
862,0.30912492
863,0.4555496
864,0.28982893
865,0.7322639
866,0.9571986
867,0.18366125
868,0.7831645
869,0.59330887
870,0.7019465
871,0.6440591
872,0.92490906
873,0.7115709
874,0.87759507
875,0.54922277
876,0.77997226
877,0.53515494
878,0.84140795
879,0.66618973
880,-0.0689371
881,0.50364536
882,0.7933277
883,0.6932521
884,0.98517597
885,0.667546
886,1.0148594
887,0.8017024
888,0.02133951
889,0.9107869
890,0.89416826
891,0.4054206
892,0.21653931
893,0.74088514
894,0.46381047
895,0.5973673
896,0.6699403
897,0.6116514
898,0.51615226
899,0.9401083
900,0.88159114
901,0.24672854
902,0.50777215
903,0.070430525
904,0.66734344
905,0.2554079
906,0.35275736
907,0.63845253
908,0.3156985
909,0.46007347
910,0.9592476
911,0.6477401
912,0.80398023
913,0.75318295
914,0.8108094
915,0.5555854
916,0.7375267
917,0.69759333
918,0.7575365
919,0.30533957
920,0.6689983
921,0.12219717
922,0.7378353
923,0.434042
924,0.43737623
925,0.57678264
926,0.3379432
927,0.7678628
928,0.14695458
929,1.0038661
930,0.3195356
931,0.7055688
932,0.83392775
933,0.5927032
934,0.3666246
935,0.8679438
936,0.6357277
937,0.56729656
938,-0.047184873
939,0.29199487
940,0.2009209
941,0.45425627
942,0.23517366
943,0.53093415
944,0.5370804
945,0.8135696
946,0.68861306
947,0.08608313
948,0.11510199
949,0.7647975
950,0.8000274
951,0.7857515
952,0.45175943
953,0.5030101
954,0.84112453
955,0.047105245
956,0.4127263
957,0.5091269
958,0.6158976
959,0.9119923
960,0.67604184
961,0.7776441
962,0.7081021
963,0.6006459
964,0.21555218
965,0.7513818
966,0.67648494
967,0.68909204
968,0.7377734
969,0.25336146
970,0.5118243
971,0.35884643
972,0.1207409
973,0.58741933
974,0.6938384
975,0.8364338
976,-0.021175861
977,0.97249085
978,0.9231602
979,0.23559955
980,0.70244485
981,0.22347489
982,0.4001829
983,0.98409265
984,0.23952897
985,0.44233948
986,0.21513437
987,0.32414177
988,0.27530518
989,0.5091454
990,0.60469455
991,0.7934388
992,0.35883445
993,0.22458662
994,0.3874217
995,0.78762627
996,0.31491265
997,0.16402125
998,0.29313147
999,0.6979298
1000,0.747049
1001,0.49616435
1002,0.21843156
1003,0.24963772
1004,0.9963591
1005,0.7872813
1006,0.26620704
1007,0.8907851
1008,0.26150927
1009,0.887183
1010,0.56688505
1011,0.6336812
1012,0.4585696
1013,0.5884753
1014,0.3416974
1015,0.51698
1016,0.6803422
1017,0.65176684
1018,0.8396003
1019,0.74143845
1020,0.3015406
1021,0.41201204
1022,0.25255048
1023,0.49045804
1024,0.29882413
1025,0.9209213
1026,0.89787966
1027,0.7798484
1028,0.29670674
1029,0.5765402
1030,0.2733554
1031,0.51378024
1032,0.6494708
1033,0.86720705
1034,0.70732486
1035,0.7652373
1036,0.6232275
1037,0.42695463
1038,0.9962876
1039,0.18281522
1040,0.7724404
1041,0.8861354
1042,0.7585724
1043,0.5647737
1044,0.48454887
1045,0.9219222
1046,0.8794058
1047,0.636294
1048,0.58420897
1049,0.81182104
1050,0.47286516
1051,0.8511229
1052,0.51588196
1053,0.5796947
1054,0.55122197
1055,0.20829725
1056,0.48749527
1057,0.65363675
1058,0.6205675
1059,0.24164821
1060,0.77401245
1061,0.9414335
1062,0.8761714
1063,0.70038503
1064,0.65682757
1065,0.40766615
1066,0.6766407
1067,0.9361356
1068,0.79387075
1069,0.5305325
1070,0.92489713
1071,0.73810804
1072,0.813532
1073,0.49856225
1074,0.31188947
1075,0.85907006
1076,0.41833475
1077,0.8550652
1078,-0.1563437
1079,0.86400074
1080,0.86022156
1081,0.6979568
1082,0.399843
1083,0.5261149
1084,0.7624511
1085,0.64627796
1086,0.7101146
1087,0.6959384
1088,0.6588839
1089,0.47227958
1090,0.7070237
1091,1.0832481
1092,0.523327
1093,0.65465546
1094,0.2282027
1095,0.51113516
1096,0.9070499
1097,0.746097
1098,0.68713343
1099,0.5136817
1100,0.47668526
1101,0.4517559
1102,0.35609818
1103,0.32169372
1104,0.8691871
1105,0.55236506
1106,0.9318278
1107,0.9003416
1108,-0.069944546
1109,0.9795998
1110,0.6401274
1111,0.99947727
1112,0.8438448
1113,0.6911688
1114,0.5071036
1115,1.0220696
1116,0.44879
1117,0.7719972
1118,0.7202957
1119,0.7433288
1120,0.5800568
1121,0.82105047
1122,0.67940634
1123,0.39267987
1124,0.4094454
1125,0.16816664
1126,0.1727814
1127,0.700918
1128,0.30626762
1129,0.16053513
1130,0.5864057
1131,0.4512214
1132,0.87315744
1133,0.33811507
1134,0.7477525
1135,0.20401755
1136,0.49588573
1137,0.38730693
1138,0.88430434
1139,0.7883539
1140,0.5914231
1141,0.16807236
1142,0.5586898
1143,0.08840239
1144,0.09112508
1145,0.16969465
1146,0.9108793
1147,0.78138125
1148,0.7107002
1149,0.23923974
1150,0.5514729
1151,0.63823986
1152,0.5228082
1153,0.47216603
1154,0.50364304
1155,0.7129324
1156,0.8834078
1157,0.60935783
1158,-0.01005414
1159,0.3913625
1160,0.3976564
1161,0.24446493
1162,0.3452923
1163,0.44548672
1164,0.34905627
1165,0.7301512
1166,0.5195583
1167,0.63822377
1168,0.7515027
1169,1.001637
1170,0.7591568
1171,0.1546259
1172,0.47363567
1173,0.1257814
1174,0.24319291
1175,-0.02769923
1176,0.61869603
1177,0.70813453
1178,-0.09661591
1179,0.20518462
1180,0.543252
1181,0.5057947
1182,0.28164485
1183,0.6413519
1184,0.82106465
1185,0.23235837
1186,0.55870885
1187,0.83534163
1188,0.6415593
1189,0.70813453
1190,0.56069785
1191,0.5688731
1192,0.27028817
1193,0.37225223
1194,0.7166027
1195,-0.1213133
1196,0.78245014
1197,0.8161202
1198,0.13362074
1199,0.8195592
1200,0.96170115
1201,0.2859138
1202,0.4802796
1203,0.5878108
1204,0.09652915
1205,0.92937547
1206,0.7457527
1207,0.60726774
1208,0.65593356
1209,0.5926225
1210,0.90958166
1211,0.43479627
1212,0.31147486
1213,0.5853743
1214,0.07608196
1215,0.7656695
1216,0.59911746
1217,0.4980688
1218,0.34827328
1219,0.8808414
1220,0.49090332
1221,0.6414001
1222,0.7153767
1223,0.031175036
1224,0.5903847
1225,0.39381644
1226,0.5860001
1227,1.0539066
1228,0.29577288
1229,0.056436487
1230,0.3794998
1231,0.4552758
1232,0.7037005
1233,0.8413747
1234,0.19249596
1235,0.8955028
1236,0.6161942
1237,0.19187999
1238,0.70928127
1239,0.81476504
1240,0.78138125
1241,0.7504326
1242,0.3314863
1243,0.9347077
1244,0.78399956
1245,0.09785757
1246,0.75836253
1247,0.8636203
1248,0.58185685
1249,0.4457559
1250,0.8138446
1251,0.33993888
1252,0.39549363
1253,0.5971633
1254,0.9465525
1255,0.1257814
1256,0.89780915
1257,0.93016654
1258,0.5201009
1259,0.73576176
1260,0.85430723
1261,0.6340473
1262,0.23485272
1263,0.83440495
1264,0.14082797
1265,0.59524906
1266,0.5593552
1267,0.1220797
1268,0.9458417
1269,0.3802486
1270,0.31091577
1271,0.6866305
1272,0.92390525
1273,0.5033304
1274,0.27355888
1275,0.25576106
1276,0.96345514
1277,0.9525985
1278,0.8780326
1279,0.78666437
1280,0.97137684
1281,0.5676288
1282,0.029660713
1283,0.31080258
1284,0.9350126
1285,0.66534835
1286,0.6294245
1287,0.8042154
1288,0.8780223
1289,0.16929074
1290,0.60846496
1291,0.82019264
1292,0.72228396
1293,0.7907606
1294,0.26029217
1295,0.36908293
1296,0.7078429
1297,0.62785494
1298,0.35170642
1299,0.30690697
1300,0.5975123
1301,0.42357922
1302,0.35651153
1303,0.555019
1304,0.96408546
1305,0.6958965
1306,0.42167968
1307,0.92826366
1308,0.13819166
1309,0.8528067
1310,0.45730242
1311,0.9518414
1312,0.8416514
1313,0.7073885
1314,0.5947403
1315,0.6001494
1316,0.62977946
1317,0.52898955
1318,-0.03196274
1319,0.14077492
1320,0.3373973
1321,0.44501665
1322,0.62566257
1323,0.44612926
1324,-0.013080275
1325,0.51220524
1326,0.96862704
1327,0.14252158
1328,0.78862673
1329,0.4205014
1330,0.42725432
1331,0.27866906
1332,0.71990275
1333,0.63120264
1334,0.29555902
1335,0.39741525
1336,0.4740689
1337,0.6526068
1338,0.13217083
1339,0.09659075
1340,0.43035713
1341,0.7956883
1342,0.9254784
1343,0.75365853
1344,0.39432344
1345,0.39920416
1346,0.4124296
1347,0.6660426
1348,0.38730693
1349,0.666719
1350,0.94396484
1351,0.77169967
1352,0.65032035
1353,0.68478894
1354,0.7596575
1355,0.61662924
1356,0.38720176
1357,0.4539281
1358,0.4613239
1359,0.73328114
1360,0.5732051
1361,0.35871896
1362,0.49446908
1363,0.6976575
1364,0.45483753
1365,0.53483003
1366,0.57290614
1367,0.6437387
1368,0.47041935
1369,0.016415661
1370,0.98499155
1371,0.85959435
1372,0.63493145
1373,0.13963951
1374,0.6490084
1375,0.19521917
1376,0.6777967
1377,0.416377
1378,0.9848865
1379,0.5426298
1380,0.68104166
1381,0.76121753
1382,0.7340712
1383,0.55521154
1384,0.6552073
1385,0.28120834
1386,0.47751823
1387,-0.068684354
1388,0.62351155
1389,0.6248535
1390,0.74947435
1391,0.8083108
1392,0.8691398
1393,0.68441266
1394,0.6895941
1395,0.8788095
1396,0.5084393
1397,0.45391822
1398,0.22152713
1399,0.78372896
1400,0.7600238
1401,0.5799874
1402,0.31215358
1403,0.33180553
1404,0.16701132
1405,0.24627334
1406,0.65160567
1407,0.9012087
1408,0.7342178
1409,0.80379766
1410,0.4963773
1411,0.34369892
1412,0.466699
1413,0.24855284
1414,0.30207288
1415,0.75141895
1416,0.91700363
1417,0.35230538
1418,0.24604484
1419,0.59904796
1420,0.5584867
1421,0.38165438
1422,0.6817724
1423,0.7653687
1424,0.56395483
1425,0.42543498
1426,0.5455311
1427,0.68475276
1428,0.25755516
1429,0.14001565
1430,0.33983117
1431,0.6559163
1432,0.12722956
1433,0.55803174
1434,0.27222633
1435,0.70666915
1436,0.4628791
1437,0.44464317
1438,0.37907186
1439,0.51696616
1440,0.9134801
1441,0.48388213
1442,0.88996744
1443,0.8396481
1444,0.40969855
1445,0.86800915
1446,0.2574931
1447,0.6842705
1448,0.2770794
1449,0.048196226
1450,0.46919116
1451,0.428389
1452,0.59969425
1453,0.69970644
1454,0.88597316
1455,0.6811343
1456,0.08547433
1457,0.33188316
1458,0.85003906
1459,0.78312635
1460,0.54343957
1461,0.86375254
1462,0.7743417
1463,0.8295628
1464,0.8742605
1465,0.5571309
1466,0.20496851
1467,0.7583945
1468,0.45738277
1469,-0.013385668
1470,0.72808325
1471,0.62098736
1472,0.43450138
1473,0.18854058
1474,0.72943753
1475,0.21024014
1476,0.8837143
1477,0.44147512
1478,0.59449196
1479,0.43548614
1480,0.5189021
1481,0.4740207
1482,0.8251917
1483,0.95741194
1484,0.4078384
1485,0.3282315
1486,0.6468264
1487,0.4492524
1488,0.80136436
1489,0.43571785
1490,0.9883582
1491,0.56880635
1492,0.7207126
1493,0.3526845
1494,0.38099417
1495,0.4428449
1496,0.7863568
1497,0.78700775
1498,0.81465226
1499,0.23513739
1500,0.63552845
1501,0.36515903
1502,0.7692417
1503,0.7435644
1504,0.8637372
1505,1.0169076
1506,0.46937162
1507,0.15367964
1508,0.20871359
1509,0.3366381
1510,0.53106433
1511,0.70118934
1512,0.4145687
1513,0.5902232
1514,0.8654514
1515,0.13621217
1516,0.9590905
1517,0.4894406
1518,0.6693887
1519,0.5950066
1520,0.8301284
1521,0.97972244
1522,0.86645186
1523,0.34850323
1524,0.97561055
1525,0.9751421
1526,0.19570686
1527,0.26719388
1528,0.5526455
1529,0.60270536
1530,0.82331175
1531,0.34350914
1532,1.0602663
1533,0.9389779
1534,0.62059546
1535,-0.02722412
1536,0.44959605
1537,0.87756383
1538,0.70388746
1539,0.71119946
1540,0.895829
1541,0.87320614
1542,0.34236056
1543,0.3331074
1544,-0.07854687
1545,0.39745173
1546,0.39081222
1547,0.2274385
1548,0.7073757
1549,0.2533651
1550,0.7926964
1551,0.44639203
1552,0.5781539
1553,0.6268027
1554,0.13456918
1555,0.45764747
1556,0.6928244
1557,0.46934217
1558,0.65171915
1559,0.748286
1560,0.81206316
1561,0.6541521
1562,0.43558377
1563,0.66153586
1564,0.59730494
1565,0.62805736
1566,0.33879867
1567,0.9222651
1568,0.7614713
1569,0.25240764
1570,0.69695157
1571,0.41087633
1572,0.70198846
1573,0.49869224
1574,0.49196148
1575,0.9786793
1576,0.8951848
1577,0.799318
1578,0.9701553
1579,0.79621327
1580,0.72034234
1581,0.46980882
1582,0.4420102
1583,0.7817772
1584,0.60753447
1585,0.19085053
1586,0.7653687
1587,0.30035076
1588,0.19739047
1589,0.50840074
1590,0.40291747
1591,0.6042093
1592,0.8012405
1593,0.4682573
1594,0.5227805
1595,0.75309604
1596,0.62964827
1597,0.5872945
1598,0.26088643
1599,0.5615901
1600,0.47444698
1601,0.6648563
1602,0.22444862
1603,0.65644026
1604,0.39936706
1605,0.19466597
1606,0.42577899
1607,0.8482087
1608,0.86911017
1609,0.738246
1610,0.08915394
1611,0.31438476
1612,0.8376369
1613,0.43348923
1614,0.27868652
1615,0.72034234
1616,0.43852526
1617,0.8276056
1618,0.1314031
1619,0.6309928
1620,0.41774324
1621,0.47090083
1622,1.0019386
1623,0.556424
1624,0.63953793
1625,0.97398907
1626,0.54115254
1627,0.464752
1628,0.69899786
1629,0.45207846
1630,0.76779795
1631,0.23025948
1632,0.58043396
1633,0.7605782
1634,0.21686228
1635,0.65439224
1636,0.5278618
1637,0.77928394
1638,0.71903735
1639,0.6501029
1640,0.8479237
1641,0.4459821
1642,0.54429424
1643,0.12857482
1644,0.5618089
1645,0.72441196
1646,0.54959697
1647,0.34605584
1648,0.43633524
1649,0.65863407
1650,0.84534967
1651,1.0571959
1652,0.622062
1653,0.79546624
1654,0.81889564
1655,0.76659256
1656,-0.042457167
1657,0.75927216
1658,0.608433
1659,0.47346604
1660,0.43866077
1661,0.6927177
1662,0.924565
1663,0.18548506
1664,0.13475955
1665,0.07521558
1666,0.9253598
1667,0.23619293
1668,0.52699715
